ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,sessions_per_day,km_per_drive,total_navigations,favorite_ratio,driving_consistency,inactive_days,inactive_ratio,device_android
14315,retained,52,46,102.1050026,3225,526,35,2103.720874,854.9242306,19,18,iPhone,2.736842105263158,45.73306247826087,561,1.0,0.9473684210526316,3206,0.994108527131783,0
14316,retained,45,45,191.4773308,2262,142,19,6175.824584,1337.949692,16,16,iPhone,2.8125,137.2405463111111,161,1.0,1.0,2246,0.9929266136162688,0
14317,retained,50,41,321.9512428,1107,25,24,8513.537039,702.5200925,24,24,iPhone,2.083333333333333,207.64724485365852,49,1.0,1.0,1083,0.978319783197832,0
14318,churned,17,17,48.45208336,2093,254,210,5887.311499,4720.719078,8,8,Android,2.125,346.3124411176471,464,1.0,1.0,2085,0.99617773530817,1
14319,retained,39,31,158.691803,1481,10,75,3847.151578,2646.685867,7,3,Android,5.571428571428571,124.1016638064516,85,1.0,0.4285714285714285,1474,0.9952734638757595,1
14320,churned,20,16,253.5242271,3294,79,0,2319.51412,1262.081833,6,3,Android,3.333333333333333,144.9696325,79,1.0,0.5,3288,0.9981785063752276,1
14321,retained,13,11,13.95426343,2749,138,0,6138.441741,4936.688154,23,23,iPhone,0.5652173913043478,558.0401582727272,138,1.0,1.0,2726,0.991633321207712,0
14322,churned,177,142,439.0930476,2261,0,1,3052.486751,901.9321222,24,17,iPhone,7.375,21.496385570422536,1,1.0,0.7083333333333334,2237,0.9893852277753208,0
14323,retained,87,70,141.6184647,2246,264,0,3214.955024,2230.030119,9,9,iPhone,9.666666666666666,45.92792891428572,264,1.0,1.0,2237,0.9959928762243988,0
14324,churned,28,28,75.88880976,3060,119,79,6565.79758,4140.010851,19,10,iPhone,1.4736842105263157,234.4927707142857,198,1.0,0.5263157894736842,3041,0.9937908496732026,0
14325,retained,93,75,210.9415899,2724,28,0,2812.974592,1049.778065,13,13,iPhone,7.153846153846154,37.506327893333335,28,1.0,1.0,2711,0.9952276064610868,0
14326,retained,9,7,74.11356074,1982,118,69,2464.481842,865.944388,6,6,Android,1.5,352.06883457142857,187,1.0,1.0,1976,0.9969727547931384,1
14327,retained,20,17,44.77195732,2169,28,0,6693.155384,657.0438869,7,7,iPhone,2.857142857142857,393.7150225882353,28,1.0,1.0,2162,0.9967727063162748,0
14328,retained,147,118,379.6471825,317,0,0,4325.664397,881.0300215,27,22,iPhone,5.444444444444445,36.6581728559322,0,0.0,0.8148148148148148,290,0.9148264984227128,0
14329,,130,130,198.1912609,2627,66,19,1899.495433,599.3153696,17,14,iPhone,7.647058823529412,14.611503330769231,85,1.0,0.8235294117647058,2610,0.9935287400076132,0
14330,retained,31,25,92.9143255,1666,22,0,2833.563989,1217.150196,10,4,iPhone,3.1,113.34255956,22,1.0,0.4,1656,0.9939975990396158,0
14331,retained,129,108,144.6960418,498,362,0,1428.270581,1149.78282,26,24,iPhone,4.961538461538462,13.224727601851852,362,1.0,0.9230769230769232,472,0.9477911646586346,0
14332,retained,22,17,741.6028569,1644,130,0,4011.237599,1940.823866,30,28,iPhone,0.7333333333333333,235.95515288235293,130,1.0,0.9333333333333332,1614,0.9817518248175182,0
14333,retained,157,126,390.0907337,3045,87,69,7405.739735,4878.006557,4,4,iPhone,39.25,58.775712182539685,156,1.0,1.0,3041,0.9986863711001642,0
14334,churned,137,110,149.9596878,2880,0,57,2027.340636,1351.973511,1,0,Android,137.0,18.43036941818182,57,1.0,0.0,2879,0.9996527777777776,1
14335,churned,76,61,199.9926893,1371,256,0,3892.781135,980.4574814,9,7,iPhone,8.444444444444445,63.81608418032787,256,1.0,0.7777777777777778,1362,0.9934354485776804,0
14336,retained,9,7,42.37024314,2801,173,10,4128.088141,1989.782571,20,12,Android,0.45,589.7268772857143,183,1.0,0.6,2781,0.9928596929667975,1
14337,retained,63,51,172.3183327,1080,72,0,3323.471711,884.7679038,10,5,iPhone,6.3,65.16611198039216,72,1.0,0.5,1070,0.9907407407407408,0
14338,retained,19,16,43.76468029,1930,486,68,3955.719593,2350.663045,9,4,iPhone,2.111111111111111,247.2324745625,554,1.0,0.4444444444444444,1921,0.9953367875647668,0
14339,retained,13,11,69.68543304,2164,21,0,3569.885397,2873.450448,9,7,Android,1.4444444444444444,324.5350360909091,21,1.0,0.7777777777777778,2155,0.995841035120148,1
14340,retained,29,24,57.89020132,3176,92,0,759.460572,474.6291548,2,2,Android,14.5,31.6441905,92,1.0,1.0,3174,0.9993702770780856,1
14341,churned,18,15,19.55386028,944,36,20,11921.01457,4070.436318,11,8,Android,1.6363636363636365,794.7343046666666,56,1.0,0.7272727272727273,933,0.9883474576271186,1
14342,retained,165,132,393.1402215,1658,56,5,4660.078727,2535.043962,11,4,Android,15.0,35.30362671969697,61,1.0,0.3636363636363636,1647,0.9933655006031364,1
14343,retained,25,25,56.41151067,2806,0,0,5337.519195,948.2128627,1,0,Android,25.0,213.5007678,0,0.0,0.0,2805,0.9996436208125444,1
14344,retained,38,31,110.1976823,1952,242,41,5605.871787,1350.550511,8,6,iPhone,4.75,180.8345737741936,283,1.0,0.75,1944,0.9959016393442623,0
14345,retained,92,75,135.140061,164,102,0,5358.052544,667.8387802,14,12,iPhone,6.571428571428571,71.44070058666667,102,1.0,0.8571428571428571,150,0.9146341463414634,0
14346,retained,30,25,225.5673893,1885,354,86,1353.391575,506.1761637,16,11,Android,1.875,54.135663,440,1.0,0.6875,1869,0.9915119363395224,1
14347,retained,26,21,90.38652303,2793,170,18,5633.943919,2562.605644,5,4,Android,5.2,268.2830437619048,188,1.0,0.8,2788,0.9982098102398854,1
14348,retained,78,64,140.8407747,2861,43,3,735.2750863,552.4779518,16,10,iPhone,4.875,11.4886732234375,46,1.0,0.625,2845,0.9944075498077596,0
14349,retained,109,90,145.8808103,2976,26,3,931.6500882,677.6495371,18,16,Android,6.055555555555555,10.351667646666668,29,1.0,0.8888888888888888,2958,0.9939516129032258,1
14350,retained,392,316,463.2681797,2499,20,0,6694.788237,3873.213859,7,2,iPhone,56.0,21.186038724683545,20,1.0,0.2857142857142857,2492,0.9971988795518208,0
14351,retained,20,17,63.0348837,2381,0,0,2340.67447,1666.190141,1,0,Android,20.0,137.68673352941175,0,0.0,0.0,2380,0.999580008399832,1
14352,retained,52,47,116.2536766,606,575,0,2206.660862,1576.183325,11,8,Android,4.727272727272728,46.95023110638298,575,1.0,0.7272727272727273,595,0.9818481848184818,1
14353,retained,20,16,89.79559963,1518,0,0,4711.794305,2891.106242,25,20,iPhone,0.8,294.4871440625,0,0.0,0.8,1493,0.9835309617918312,0
14354,retained,78,63,98.75446945,508,0,12,3068.292175,2271.805181,14,9,iPhone,5.571428571428571,48.7030503968254,12,1.0,0.6428571428571429,494,0.9724409448818898,0
14355,retained,165,134,219.4871913,2059,0,1,8991.717899,4218.871113,6,3,Android,27.5,67.102372380597,1,1.0,0.5,2053,0.9970859640602234,1
14356,retained,10,10,260.2329028,2887,59,0,1918.597699,983.1612036,15,13,iPhone,0.6666666666666666,191.8597699,59,1.0,0.8666666666666667,2872,0.9948042951160374,0
14357,,67,57,107.07129,2927,208,0,4581.030635,1744.18221,0,0,Android,inf,80.36895850877193,208,1.0,0.0,2927,1.0,1
14358,retained,50,44,170.6396996,312,0,0,1877.850564,1157.517302,31,23,iPhone,1.6129032258064515,42.67842190909091,0,0.0,0.7419354838709677,281,0.9006410256410257,0
14359,churned,46,37,258.892768,1543,0,0,2417.112914,1893.428056,5,0,iPhone,9.2,65.32737605405404,0,0.0,0.0,1538,0.9967595593000648,0
14360,retained,14,14,17.29123482,34,19,11,11105.53073,2025.597431,7,7,iPhone,2.0,793.252195,30,1.0,1.0,27,0.7941176470588235,0
14361,retained,99,79,124.3921639,1023,171,42,1450.590205,250.7489345,20,15,iPhone,4.95,18.361901329113923,213,1.0,0.75,1003,0.9804496578690128,0
14362,retained,43,35,269.6616991,1433,20,19,12250.06615,6940.565278,18,16,Android,2.388888888888889,350.00189,39,1.0,0.8888888888888888,1415,0.9874389392882066,1
14363,retained,98,80,450.4957549,2757,215,0,2345.102208,1097.211663,15,8,iPhone,6.533333333333333,29.3137776,215,1.0,0.5333333333333333,2742,0.9945593035908596,0
14364,churned,80,64,138.9505764,3084,9,134,5721.970723,2169.314301,4,4,iPhone,20.0,89.405792546875,143,1.0,1.0,3080,0.9987029831387808,0
14365,retained,16,14,148.0783703,2379,13,36,4790.79638,2773.211378,3,0,iPhone,5.333333333333333,342.19974142857143,49,1.0,0.0,2376,0.9987389659520808,0
14366,retained,18,15,158.594188,3303,0,12,3001.083432,2225.335114,29,19,Android,0.6206896551724138,200.0722288,12,1.0,0.6551724137931034,3274,0.9912201029367242,1
14367,churned,35,28,160.9701849,1464,0,30,3427.472862,2172.653944,22,19,iPhone,1.5909090909090908,122.40974507142856,30,1.0,0.8636363636363636,1442,0.9849726775956285,0
14368,retained,200,191,205.7162784,65,96,29,2036.825946,1330.825771,6,5,Android,33.333333333333336,10.664010188481676,125,1.0,0.8333333333333334,59,0.9076923076923076,1
14369,retained,540,433,690.5790381,2126,94,8,8246.15606,6784.184641,12,6,Android,45.0,19.044240323325635,102,1.0,0.5,2114,0.9943555973659456,1
14370,churned,94,78,123.0529171,817,395,0,1559.413077,1049.569402,0,0,iPhone,inf,19.99247534615385,395,1.0,0.0,817,1.0,0
14371,retained,92,79,178.1325778,3458,426,28,2605.209037,1709.616419,24,24,Android,3.8333333333333335,32.97732958227848,454,1.0,1.0,3434,0.9930595720069404,1
14372,retained,7,5,119.1833616,2844,0,0,2810.425207,428.2311683,11,5,iPhone,0.6363636363636364,562.0850413999999,0,0.0,0.4545454545454545,2833,0.9961322081575246,0
14373,retained,149,149,916.156258,1618,0,97,6037.221721,419.1144124,18,14,Android,8.277777777777779,40.51826658389262,97,1.0,0.7777777777777778,1600,0.9888751545117428,1
14374,retained,69,56,98.41967327,1546,92,0,3993.167286,2429.100215,21,13,iPhone,3.2857142857142856,71.30655867857142,92,1.0,0.6190476190476191,1525,0.9864165588615784,0
14375,retained,103,83,196.7690548,863,0,0,4899.172576,3494.83688,0,0,iPhone,inf,59.02617561445783,0,0.0,0.0,863,1.0,0
14376,churned,158,130,217.1377008,1529,329,0,3862.89084,2780.8405,4,1,Android,39.5,29.71454492307692,329,1.0,0.25,1525,0.9973839110529756,1
14377,retained,82,82,115.3748414,2581,0,247,8362.845758,258.0802983,6,5,Android,13.666666666666666,101.98592387804878,247,1.0,0.8333333333333334,2575,0.997675319643549,1
14378,retained,33,33,57.28985646,2659,241,132,7403.150051,1728.56848,7,4,iPhone,4.714285714285714,224.3378803333333,373,1.0,0.5714285714285714,2652,0.9973674313651748,0
14379,retained,6,6,13.35982763,541,235,0,1180.185438,916.6143888,2,2,iPhone,3.0,196.697573,235,1.0,1.0,539,0.9963031423290204,0
14380,churned,118,95,153.14091,655,0,0,1400.545198,1149.751396,13,6,iPhone,9.076923076923077,14.742581031578949,0,0.0,0.4615384615384615,642,0.9801526717557252,0
14381,churned,93,76,184.7526887,136,77,71,4020.85054,609.8815897,2,0,iPhone,46.5,52.905928157894735,148,1.0,0.0,134,0.9852941176470588,0
14382,retained,167,134,344.024169,1504,27,24,2815.319422,446.0344234,2,2,iPhone,83.5,21.009846432835825,51,1.0,1.0,1502,0.9986702127659576,0
14383,retained,212,176,244.9853333,2264,153,0,4148.39358,1395.6451,25,18,iPhone,8.48,23.57041806818182,153,1.0,0.72,2239,0.9889575971731448,0
14384,retained,152,123,314.9685018,789,0,0,4181.688448,1339.638165,5,0,iPhone,30.4,33.997467056910565,0,0.0,0.0,784,0.9936628643852978,0
14385,retained,11,11,43.79300449,3031,69,0,4861.306172,2329.771167,16,13,Android,0.6875,441.9369247272727,69,1.0,0.8125,3015,0.9947212141207522,1
14386,retained,1,1,17.0254143,3324,14,0,6142.042479,2756.687795,31,23,Android,0.032258064516129,6142.042479,14,1.0,0.7419354838709677,3293,0.9906738868832732,1
14387,retained,24,19,377.4109943,1560,101,0,3828.90297,1823.92748,4,1,iPhone,6.0,201.5212089473684,101,1.0,0.25,1556,0.9974358974358974,0
14388,retained,20,20,21.06903384,2370,0,4,1686.792672,497.5082866,27,21,iPhone,0.7407407407407407,84.3396336,4,1.0,0.7777777777777778,2343,0.9886075949367088,0
14389,retained,123,99,207.0789682,222,356,8,3763.518562,2041.472403,19,16,iPhone,6.473684210526316,38.01533901010101,364,1.0,0.8421052631578947,203,0.9144144144144144,0
14390,retained,46,38,163.0127568,861,0,0,10993.86442,2816.675391,5,0,Android,9.2,289.31222157894734,0,0.0,0.0,856,0.994192799070848,1
14391,churned,26,26,280.3391922,1465,42,0,3470.617696,851.2502988,7,4,iPhone,3.7142857142857135,133.485296,42,1.0,0.5714285714285714,1458,0.995221843003413,0
14392,retained,38,30,48.41242291,1553,96,0,2325.728353,1545.785937,20,15,iPhone,1.9,77.52427843333334,96,1.0,0.75,1533,0.9871216999356084,0
14393,retained,24,19,45.16431238,3219,2,72,691.7595897,295.6781605,21,13,iPhone,1.1428571428571428,36.40839945789474,74,1.0,0.6190476190476191,3198,0.9934762348555451,0
14394,retained,94,75,132.8009869,2397,48,0,1955.282599,1291.568124,15,15,iPhone,6.266666666666667,26.070434653333333,48,1.0,1.0,2382,0.9937421777221528,0
14395,retained,2,2,8.684183225,684,121,0,6181.362198,2262.124002,10,10,iPhone,0.2,3090.681099,121,1.0,1.0,674,0.9853801169590644,0
14396,retained,40,34,91.9694718,1859,82,0,1487.007321,1084.28955,4,0,iPhone,10.0,43.73550944117648,82,1.0,0.0,1855,0.9978483055406132,0
14397,retained,9,8,112.2302907,823,0,0,4058.501581,891.6655129,21,15,Android,0.4285714285714285,507.312697625,0,0.0,0.7142857142857143,802,0.9744835965978128,1
14398,retained,24,20,162.2213771,1144,0,0,2496.214584,868.7348727,31,28,iPhone,0.7741935483870968,124.8107292,0,0.0,0.9032258064516128,1113,0.972902097902098,0
14399,retained,64,58,105.1509514,886,285,37,8803.214674,3373.137779,26,22,iPhone,2.4615384615384617,151.7795633448276,322,1.0,0.8461538461538461,860,0.9706546275395034,0
14400,retained,188,154,265.1315852,822,0,0,4841.369153,2350.589998,12,10,iPhone,15.666666666666666,31.43746203246753,0,0.0,0.8333333333333334,810,0.9854014598540146,0
14401,retained,111,90,183.4262154,1454,376,237,6053.07008,2032.456024,16,16,Android,6.9375,67.25633422222222,613,1.0,1.0,1438,0.9889958734525448,1
14402,retained,24,24,333.1114619,493,67,12,4295.201659,1310.385237,25,22,Android,0.96,178.96673579166668,79,1.0,0.88,468,0.949290060851927,1
14403,retained,189,152,200.7848131,559,295,0,3394.50833,2558.213183,27,26,iPhone,7.0,22.33229164473684,295,1.0,0.9629629629629628,532,0.9516994633273704,0
14404,churned,150,120,246.3590319,1166,496,2,863.0455933,239.5219512,14,9,iPhone,10.714285714285714,7.192046610833333,498,1.0,0.6428571428571429,1152,0.9879931389365352,0
14405,retained,84,68,225.0421201,3240,0,71,8658.30318,2070.802977,30,25,Android,2.8,127.32798794117647,71,1.0,0.8333333333333334,3210,0.9907407407407408,1
14406,churned,49,40,163.1673403,212,0,9,3317.139895,937.1424525,8,7,Android,6.125,82.92849737499999,9,1.0,0.875,204,0.9622641509433962,1
14407,retained,168,134,259.7393744,1145,9,17,2777.272667,1453.432973,30,19,iPhone,5.6,20.72591542537313,26,1.0,0.6333333333333333,1115,0.9737991266375546,0
14408,retained,135,110,359.0768093,3476,0,0,5761.809716,710.7241353,31,26,Android,4.354838709677419,52.38008832727272,0,0.0,0.8387096774193549,3445,0.9910817031070196,1
14409,retained,57,50,313.739026,3398,0,6,1126.602544,913.593013,12,12,Android,4.75,22.53205088,6,1.0,1.0,3386,0.996468510888758,1
14410,churned,97,80,219.738978,2678,73,24,1284.326394,933.3606773,4,4,iPhone,24.25,16.054079925,97,1.0,1.0,2674,0.9985063480209112,0
14411,retained,0,0,472.0787853,1746,126,0,3148.136679,1685.365455,20,18,Android,0.0,inf,126,1.0,0.9,1726,0.9885452462772052,1
14412,churned,97,80,184.9066534,905,15,74,3482.105429,1570.734059,25,19,iPhone,3.88,43.5263178625,89,1.0,0.76,880,0.9723756906077348,0
14413,churned,7,6,133.2797893,1168,0,8,3279.264641,526.363,3,2,iPhone,2.333333333333333,546.5441068333333,8,1.0,0.6666666666666666,1165,0.997431506849315,0
14414,retained,78,63,122.6336394,1685,110,0,2225.989412,1354.640286,29,25,iPhone,2.689655172413793,35.33316526984127,110,1.0,0.8620689655172413,1656,0.9827893175074184,0
14415,churned,36,36,111.7963909,2347,190,4,3178.426223,555.5710191,25,21,iPhone,1.44,88.28961730555555,194,1.0,0.84,2322,0.9893481039625052,0
14416,retained,216,173,324.2833863,3260,26,6,2310.617535,954.7962396,17,13,Android,12.705882352941176,13.356170722543352,32,1.0,0.7647058823529411,3243,0.9947852760736196,1
14417,retained,9,8,76.10313756,3256,133,17,1465.118813,649.1892041,9,4,iPhone,1.0,183.139851625,150,1.0,0.4444444444444444,3247,0.9972358722358724,0
14418,retained,115,98,127.3245796,2486,77,0,1439.57776,482.8714492,29,23,iPhone,3.9655172413793114,14.689568979591836,77,1.0,0.7931034482758621,2457,0.988334674175382,0
14419,retained,39,39,295.5713455,734,112,12,5613.558762,3959.002178,10,10,iPhone,3.9,143.93740415384613,124,1.0,1.0,724,0.9863760217983653,0
14420,retained,119,95,123.6082908,2454,30,49,6958.976861,4401.054541,23,21,iPhone,5.173913043478261,73.25238801052632,79,1.0,0.9130434782608696,2431,0.9906275468622656,0
14421,retained,52,46,186.7403326,2951,47,17,4043.881657,2452.216386,26,17,Android,2.0,87.91047080434782,64,1.0,0.6538461538461539,2925,0.9911894273127754,1
14422,retained,24,19,182.2401451,1425,0,19,3124.48438,1493.018285,28,21,Android,0.8571428571428571,164.44654631578948,19,1.0,0.75,1397,0.9803508771929824,1
14423,retained,25,25,281.6700868,1368,0,40,3921.105343,956.0146924,22,15,Android,1.1363636363636365,156.84421372,40,1.0,0.6818181818181818,1346,0.9839181286549707,1
14424,retained,154,123,240.1638336,2353,184,48,2663.476015,2019.822741,11,11,Android,14.0,21.654276544715447,232,1.0,1.0,2342,0.9953251168720784,1
14425,churned,132,123,166.8354735,3477,316,0,4283.2528,991.6385622,14,7,iPhone,9.428571428571429,34.82319349593496,316,1.0,0.5,3463,0.995973540408398,0
14426,retained,26,21,115.2107853,2749,231,284,2341.57179,1295.135653,4,4,iPhone,6.5,111.50341857142855,515,1.0,1.0,2745,0.998544925427428,0
14427,retained,22,22,64.61634018,365,33,0,5198.296253,3587.688939,30,22,iPhone,0.7333333333333333,236.28619331818183,33,1.0,0.7333333333333333,335,0.9178082191780822,0
14428,retained,6,5,42.49012514,2928,0,28,713.8980997,110.396834,8,8,Android,0.75,142.77961994,28,1.0,1.0,2920,0.9972677595628416,1
14429,retained,24,19,346.2955828,3343,254,0,2125.988588,839.6492909,25,21,Android,0.96,111.89413621052633,254,1.0,0.84,3318,0.9925216871073884,1
14430,retained,152,122,154.2572659,3171,77,0,5676.027645,3733.440923,4,2,Android,38.0,46.52481676229508,77,1.0,0.5,3167,0.998738568274992,1
14431,retained,234,187,352.0432143,2658,289,10,1990.798345,526.9928074,21,13,Android,11.142857142857142,10.645980454545452,299,1.0,0.6190476190476191,2637,0.9920993227990972,1
14432,retained,78,62,79.97284799,226,63,37,3658.683749,120.618315,18,14,iPhone,4.333333333333333,59.01102820967741,100,1.0,0.7777777777777778,208,0.9203539823008848,0
14433,retained,16,13,90.15953104,1650,83,0,6539.494328,2250.189109,15,13,Android,1.0666666666666669,503.0380252307692,83,1.0,0.8666666666666667,1635,0.990909090909091,1
14434,retained,18,15,121.9609736,914,20,25,3865.428863,1096.339373,19,19,iPhone,0.9473684210526316,257.69525753333335,45,1.0,1.0,895,0.9792122538293216,0
14435,retained,111,89,308.9778811,1230,16,142,3404.001176,1652.68617,23,15,iPhone,4.826086956521739,38.24720422471911,158,1.0,0.6521739130434783,1207,0.98130081300813,0
14436,retained,28,23,258.4028931,2253,237,7,1791.489691,1192.963892,12,11,iPhone,2.333333333333333,77.89085613043478,244,1.0,0.9166666666666666,2241,0.9946737683089214,0
14437,retained,8,8,24.16142824,3142,0,0,2184.993382,793.0568481,7,7,iPhone,1.1428571428571428,273.12417275,0,0.0,1.0,3135,0.9977721196690006,0
14438,retained,43,37,155.9924948,2624,46,0,1652.802316,836.7171729,29,19,iPhone,1.4827586206896552,44.67033286486487,46,1.0,0.6551724137931034,2595,0.9889481707317072,0
14439,retained,69,69,100.4435993,3256,0,0,3956.516547,1283.128876,25,16,iPhone,2.76,57.340819521739135,0,0.0,0.64,3231,0.9923218673218672,0
14440,retained,40,32,242.0694891,1061,348,0,5089.550767,1721.891355,28,27,iPhone,1.4285714285714286,159.04846146875,348,1.0,0.9642857142857144,1033,0.9736098020735156,0
14441,retained,156,127,347.8665408,1777,399,54,2428.896911,1222.133855,22,22,iPhone,7.090909090909091,19.12517252755905,453,1.0,1.0,1755,0.9876195835678108,0
